pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
29652088,Non-invasive brain stimulation techniques for chronic pain.,2018,The Cochrane database of systematic reviews,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't; Systematic Review",dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29652088/
29651240,Cognitive Neuroscience of Attention Deficit Hyperactivity Disorder (ADHD) and Its Clinical Translation.,2018,Frontiers in human neuroscience,Journal Article; Review,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29651240/
29644161,Sleep Deprivation Therapy Enhanced Via Repetitive Transcranial Magnetic Stimulation in Major Depression.,2018,Cureus,Journal Article; Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29644161/
29636904,New perspectives in the treatment of body dysmorphic disorder.,2018,F1000Research,Journal Article; Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29636904/
29628873,Combined rTMS/fMRI Studies: An Overlooked Resource in Animal Models.,2018,Frontiers in neuroscience,Journal Article; Review,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29628873/
29616203,Non-Invasive Brain Stimulation in Children With Unilateral Cerebral Palsy: A Protocol and Risk Mitigation Guide.,2018,Frontiers in pediatrics,Journal Article,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29616203/
29609961,Motor functional neurological disorders: An update.,2018,Revue neurologique,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29609961/
29606319,Repetitive movements and behaviors in neurological and psychiatric practice: Distinctions and similarities between Tourette disorder and obsessive-compulsive disorder.,2018,Revue neurologique,Comparative Study; Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29606319/
29604209,How different priming stimulations affect the corticospinal excitability induced by noninvasive brain stimulation techniques: a systematic review and meta-analysis.,2018,Reviews in the neurosciences,Journal Article; Meta-Analysis; Systematic Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29604209/
29601305,Noninvasive neuromodulation in migraine and cluster headache.,2018,Current opinion in neurology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations,mechanisms; safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29601305/
29588984,Effect of neurostimulation on cognition and mood in refractory epilepsy.,2018,Epilepsia open,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29588984/
29588852,Treating refractory depression in Parkinson's disease: a meta-analysis of transcranial magnetic stimulation.,2018,Translational neurodegeneration,Journal Article; Review,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29588852/
29577229,Comparison of guidelines for the treatment of unipolar depression: a focus on pharmacotherapy and neurostimulation.,2018,Acta psychiatrica Scandinavica,"Comparative Study; Journal Article; Research Support, Non-U.S. Gov't; Review",clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29577229/
29574507,New steps for treating alcohol use disorder.,2018,Psychopharmacology,"Journal Article; Research Support, Non-U.S. Gov't; Review",guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,patient_faq_adherence; state_factors; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29574507/
29571586,Personalized Transcranial Magnetic Stimulation in Psychiatry.,2018,Biological psychiatry. Cognitive neuroscience and neuroimaging,"Journal Article; Research Support, Non-U.S. Gov't; Review",fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,mechanisms; technician_workflow; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29571586/
29568339,"Repetitive Transcranial Magnetic Stimulation, Cognition, and Multiple Sclerosis: An Overview.",2018,Behavioural neurology,Journal Article; Review,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29568339/
29547226,Non-invasive brain stimulation techniques for chronic pain.,2018,The Cochrane database of systematic reviews,Journal Article; Meta-Analysis; Systematic Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29547226/
29543137,Repeatability and reliability of muscle relaxation properties induced by motor cortical stimulation.,2018,"Journal of applied physiology (Bethesda, Md. : 1985)",Comparative Study; Journal Article,guidelines_consensus_reviews; master_tms_not_animal_only,guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29543137/
29533037,[Clinical effects of high frequency repeated transcranial magnetic stimulation therapy on dyskinesia in patients with incomplete spinal cord injury:a Meta-analysis].,2018,Zhongguo gu shang = China journal of orthopaedics and traumatology,Journal Article; Meta-Analysis,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29533037/
29528896,Toward personalized treatment of hallucinations.,2018,Current opinion in psychiatry,"Journal Article; Research Support, Non-U.S. Gov't; Review",fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29528896/
29524847,Current and emerging neuromodulation therapies for addiction: insight from pre-clinical studies.,2018,Current opinion in neurobiology,Journal Article; Review,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29524847/
29519473,"Noninvasive brain stimulation of the parietal lobe for improving neurologic, neuropsychologic, and neuropsychiatric deficits.",2018,Handbook of clinical neurology,Journal Article; Review,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29519473/
29505181,Consensus Recommendations for rTMS in Depression: Not Entirely Correct!,2018,The Journal of clinical psychiatry,Letter; Comment,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only,protocol_literacy; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29505181/
29499493,Non-invasive brain stimulation to investigate language production in healthy speakers: A meta-analysis.,2018,Brain and cognition,"Journal Article; Meta-Analysis; Research Support, Non-U.S. Gov't",guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29499493/
29494401,Neuroimaging of Pain: Human Evidence and Clinical Relevance of Central Nervous System Processes and Modulation.,2018,Anesthesiology,"Journal Article; Research Support, N.I.H., Extramural; Review",fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29494401/
29493559,"Neurostimulation for drug-resistant epilepsy: a systematic review of clinical evidence for efficacy, safety, contraindications and predictors for response.",2018,Current opinion in neurology,"Journal Article; Research Support, Non-U.S. Gov't; Systematic Review",guidelines_consensus_reviews; master_tms_not_animal_only; safety_side_effects_sensations,safety_side_effects; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29493559/
29492705,Advances and Barriers for Clinical Neuroimaging in Late-Life Mood and Anxiety Disorders.,2018,Current psychiatry reports,Journal Article; Review,clinical_depression_protocols; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications,mechanisms; patient_faq_adherence; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29492705/
29486862,Neuroimaging Mechanisms of Therapeutic Transcranial Magnetic Stimulation for Major Depressive Disorder.,2018,Biological psychiatry. Cognitive neuroscience and neuroimaging,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Review",clinical_depression_protocols; dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,mechanisms; protocol_literacy; measurement_expansion; guidelines_reviews,2,include_claim_extraction,review_guideline_consensus_or_meta_analysis,True,https://pubmed.ncbi.nlm.nih.gov/29486862/
